brand,file_urls,files,model,product,product_lang,source,thumb,type,url
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2280.pdf,,MWI-30NE,Microondas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.MICROONDAS-MWI-30NE.png,infomail,https://latam.indurama.com/es/productos/mwi-30ne
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2010.pdf,,HTI-25CR,Horno Air Fryer,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.HORNO-AIR-FRYERHTI-25CR-AF.png,infomail,https://latam.indurama.com/es/productos/hti-25cr
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2307.pdf,,AFI-3.5,Horno Air Fryer,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.AIR%20FRYER-AFI-3.5.png,infomail,https://latam.indurama.com/es/productos/afi-35
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_165.pdf,,MWI-20CR,Microondas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.MICROONDAS-MWI-20CR.png,infomail,https://latam.indurama.com/es/productos/mwi-20cr
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_164.pdf,,MWI-30CR,Microondas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.MICROONDAS-MWI-30CR.png,infomail,https://latam.indurama.com/es/productos/mwi-30cr
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2025.pdf,,MWGI-42CR,Microondas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.MICROONDAS-MWGI-42CR.png,infomail,https://latam.indurama.com/es/productos/mwgi-42cr
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2033.pdf,,CI-399IBL,Congeladores Tapa sólida,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CI-399BL.png,infomail,https://latam.indurama.com/es/productos/CI-399IBL
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2034.pdf,,CI-299IBL,Congeladores Tapa sólida,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CI-299BL.png,infomail,https://latam.indurama.com/es/productos/CI-299IBL
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2032.pdf,,CI-700lBL,Congeladores Tapa sólida,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CI-700BL.png,infomail,https://latam.indurama.com/es/productos/CI-700lBL
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_42.pdf,,RI-480,Refrigeradora Manija Frontal,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.RI-480-MF.png,infomail,https://latam.indurama.com/es/productos/ri-480
